Date,Close,Prev_Close,Daily_Return_Pct
07-10-2020,39.4000015258789,47.7700004577637,-17.52
07-10-2021,55.0200004577637,39.4000015258789,39.64
07-10-2022,40.2700004577637,55.0200004577637,-26.81
07-11-1990,0.104166999459267,40.2700004577637,-99.74
07-11-1991,0.362847000360489,0.104166999459267,248.33
07-11-1994,1.70138895511627,0.362847000360489,368.9
07-11-1995,4.63194417953491,1.70138895511627,172.24
07-11-1996,7.16666698455811,4.63194417953491,54.72
07-11-1997,9.28472232818604,7.16666698455811,29.55
07-11-2000,56.75,9.28472232818604,511.22
07-11-2001,18.9300003051758,56.75,-66.64
07-11-2002,12.3500003814697,18.9300003051758,-34.76
07-11-2003,22.3400001525879,12.3500003814697,80.89
07-11-2005,17.8500003814697,22.3400001525879,-20.1
07-11-2006,24.8400001525879,17.8500003814697,39.16
07-11-2007,32.75,24.8400001525879,31.84
07-11-2008,17.5799999237061,32.75,-46.32
07-11-2011,18.0100002288818,17.5799999237061,2.45
07-11-2012,17.2099990844727,18.0100002288818,-4.44
07-11-2013,23.1100006103516,17.2099990844727,34.28
07-11-2014,25.3299999237061,23.1100006103516,9.61
07-11-2016,30.9400005340576,25.3299999237061,22.15
07-11-2017,34.4000015258789,30.9400005340576,11.18
07-11-2018,47.9000015258789,34.4000015258789,39.24
07-11-2019,48.4199981689453,47.9000015258789,1.09
07-11-2022,44.5499992370605,48.4199981689453,-7.99
07-12-1990,0.143228992819786,44.5499992370605,-99.68
07-12-1992,1.04166698455811,0.143228992819786,627.27
07-12-1993,1.72222197055817,1.04166698455811,65.33
07-12-1994,1.78472197055817,1.72222197055817,3.63
07-12-1995,4.40972185134888,1.78472197055817,147.08
07-12-1998,20.046875,4.40972185134888,354.61
07-12-1999,50.75,20.046875,153.16
07-12-2000,49.9375,50.75,-1.6
07-12-2001,21.1599998474121,49.9375,-57.63
07-12-2004,19.7299995422363,21.1599998474121,-6.76
07-12-2005,17.7800006866455,19.7299995422363,-9.88
07-12-2006,26.8799991607666,17.7800006866455,51.18
07-12-2007,27.4500007629395,26.8799991607666,2.12
07-12-2009,24.2099990844727,27.4500007629395,-11.8
07-12-2010,19.3899993896484,24.2099990844727,-19.91
07-12-2011,18.9899997711182,19.3899993896484,-2.06
07-12-2012,19.3400001525879,18.9899997711182,1.84
07-12-2015,27.4899997711182,19.3400001525879,42.14
07-12-2016,29.9500007629395,27.4899997711182,8.95
07-12-2017,37.4000015258789,29.9500007629395,24.87
07-12-2018,46.439998626709,37.4000015258789,24.17
07-12-2020,44.3499984741211,46.439998626709,-4.5
07-12-2021,58.0800018310547,44.3499984741211,30.96
07-12-2022,48.1800003051758,58.0800018310547,-17.05
08-01-1991,0.143228992819786,48.1800003051758,-99.7
08-01-1992,0.508680999279022,0.143228992819786,255.15
08-01-1993,1.12847197055817,0.508680999279022,121.84
08-01-1996,3.93402791023254,1.12847197055817,248.62
08-01-1997,7.36111116409302,3.93402791023254,87.11
08-01-1998,9.35416698455811,7.36111116409302,27.08
08-01-1999,26.671875,9.35416698455811,185.13
08-01-2001,36.546875,26.671875,37.02
08-01-2002,20.9500007629395,36.546875,-42.68
08-01-2003,14.4399995803833,20.9500007629395,-31.07
08-01-2004,26.3400001525879,14.4399995803833,82.41
08-01-2007,28.6299991607666,26.3400001525879,8.69
08-01-2008,25.4300003051758,28.6299991607666,-11.18
08-01-2009,17.5400009155273,25.4300003051758,-31.03
08-01-2010,24.6599998474121,17.5400009155273,40.59
08-01-2013,20.3099994659424,24.6599998474121,-17.64
08-01-2014,22.2900009155273,20.3099994659424,9.75
08-01-2015,27.5100002288818,22.2900009155273,23.42
08-01-2016,24.7800006866455,27.5100002288818,-9.92
08-01-2018,39.939998626709,24.7800006866455,61.18
08-01-2019,43.560001373291,39.939998626709,9.06
08-01-2020,47.5200004577637,43.560001373291,9.09
08-01-2021,45.060001373291,47.5200004577637,-5.18
08-02-1991,0.204861000180244,45.060001373291,-99.55
08-02-1993,1.22222197055817,0.204861000180244,496.61
08-02-1994,2.05555605888367,1.22222197055817,68.18
08-02-1995,2.02777791023254,2.05555605888367,-1.35
08-02-1996,4.9375,2.02777791023254,143.49
08-02-1999,25.484375,4.9375,416.14
08-02-2000,62.90625,25.484375,146.84
08-02-2001,30.0,62.90625,-52.31
08-02-2002,16.7600002288818,30.0,-44.13
08-02-2005,18.2399997711182,16.7600002288818,8.83
08-02-2006,19.3999996185303,18.2399997711182,6.36
08-02-2007,28.1399993896484,19.3999996185303,45.05
08-02-2008,23.5400009155273,28.1399993896484,-16.35
08-02-2010,23.5,23.5400009155273,-0.17
08-02-2011,21.9899997711182,23.5,-6.43
08-02-2012,20.4300003051758,21.9899997711182,-7.09
08-02-2013,21.1599998474121,20.4300003051758,3.57
08-02-2016,22.9300003051758,21.1599998474121,8.36
08-02-2017,31.2700004577637,22.9300003051758,36.37
08-02-2018,38.7700004577637,31.2700004577637,23.98
08-02-2019,47.189998626709,38.7700004577637,21.72
08-02-2021,48.939998626709,47.189998626709,3.71
08-02-2022,55.3400001525879,48.939998626709,13.08
08-03-1990,0.0772569999098778,55.3400001525879,-99.86
08-03-1991,0.192708000540733,0.0772569999098778,149.44
08-03-1993,1.25694394111633,0.192708000540733,552.25
08-03-1994,2.22222208976746,1.25694394111633,76.8
08-03-1995,1.95138895511627,2.22222208976746,-12.19
08-03-1996,4.88888883590698,1.95138895511627,150.53
08-03-1999,26.140625,4.88888883590698,434.69
08-03-2000,66.1875,26.140625,153.2
08-03-2001,22.8125,66.1875,-65.53
08-03-2002,17.7999992370605,22.8125,-21.97
08-03-2004,22.3600006103516,17.7999992370605,25.62
08-03-2005,18.1200008392334,22.3600006103516,-18.96
08-03-2006,20.8600006103516,18.1200008392334,15.12
08-03-2007,26.1499996185303,20.8600006103516,25.36
08-03-2010,26.1299991607666,26.1499996185303,-0.08
08-03-2011,18.2199993133545,26.1299991607666,-30.27
08-03-2012,19.6800003051758,18.2199993133545,8.01
08-03-2013,21.8299999237061,19.6800003051758,10.92
08-03-2016,27.0499992370605,21.8299999237061,23.91
08-03-2017,34.0200004577637,27.0499992370605,25.77
08-03-2018,44.3400001525879,34.0200004577637,30.34
08-03-2019,51.0699996948242,44.3400001525879,15.18
08-03-2021,47.5099983215332,51.0699996948242,-6.97
08-03-2022,54.4000015258789,47.5099983215332,14.5
08-04-1991,0.180555999279022,54.4000015258789,-99.67
08-04-1992,0.53125,0.180555999279022,194.23
08-04-1993,1.21180605888367,0.53125,128.1
08-04-1994,1.93055605888367,1.21180605888367,59.31
08-04-1996,5.15277814865112,1.93055605888367,166.91
08-04-1997,6.15277814865112,5.15277814865112,19.41
08-04-1998,11.375,6.15277814865112,84.88
08-04-1999,29.40625,11.375,158.52
08-04-2002,16.1800003051758,29.40625,-44.98
08-04-2003,13.4300003051758,16.1800003051758,-17.0
08-04-2004,24.1499996185303,13.4300003051758,79.82
08-04-2005,17.8999996185303,24.1499996185303,-25.88
08-04-2008,23.9599990844727,17.8999996185303,33.85
08-04-2009,17.1299991607666,23.9599990844727,-28.51
08-04-2010,26.2800006866455,17.1299991607666,53.42
08-04-2011,17.6499996185303,26.2800006866455,-32.84
08-04-2013,20.5699996948242,17.6499996185303,16.54
08-04-2014,22.9400005340576,20.5699996948242,11.52
08-04-2015,27.5499992370605,22.9400005340576,20.1
08-04-2016,27.6900005340576,27.5499992370605,0.51
08-04-2019,55.4900016784668,27.6900005340576,100.4
08-04-2020,41.7400016784668,55.4900016784668,-24.78
08-04-2021,51.9099998474121,41.7400016784668,24.37
08-04-2022,54.2799987792969,51.9099998474121,4.57
08-05-1990,0.0876739993691444,54.2799987792969,-99.84
08-05-1991,0.217013999819756,0.0876739993691444,147.52
08-05-1992,0.538194000720978,0.217013999819756,148.0
08-05-1995,2.38888907432556,0.538194000720978,343.87
08-05-1996,5.86111116409302,2.38888907432556,145.35
08-05-1997,6.81944417953491,5.86111116409302,16.35
08-05-1998,12.625,6.81944417953491,85.13
08-05-2000,62.75,12.625,397.03
08-05-2001,20.3799991607666,62.75,-67.52
08-05-2002,16.2700004577637,20.3799991607666,-20.17
08-05-2003,15.2200002670288,16.2700004577637,-6.45
08-05-2006,21.7600002288818,15.2200002670288,42.97
08-05-2007,28.3600006103516,21.7600002288818,30.33
08-05-2008,25.7000007629395,28.3600006103516,-9.38
08-05-2009,18.7299995422363,25.7000007629395,-27.12
08-05-2012,18.7099990844727,18.7299995422363,-0.11
08-05-2013,20.7199993133545,18.7099990844727,10.74
08-05-2014,23.0200004577637,20.7199993133545,11.1
08-05-2015,29.2299995422363,23.0200004577637,26.98
08-05-2017,34.2900009155273,29.2299995422363,17.31
08-05-2018,45.7099990844727,34.2900009155273,33.3
08-05-2019,53.4700012207031,45.7099990844727,16.98
08-05-2020,42.9900016784668,53.4700012207031,-19.6
08-06-1990,0.0876739993691444,42.9900016784668,-99.8
08-06-1992,0.645833015441895,0.0876739993691444,636.63
08-06-1993,1.40277802944183,0.645833015441895,117.2
08-06-1994,1.25694394111633,1.40277802944183,-10.4
08-06-1995,2.52083301544189,1.25694394111633,100.55
08-06-1998,12.9166669845581,2.52083301544189,412.4
08-06-1999,27.921875,12.9166669845581,116.17
08-06-2000,63.6875,27.921875,128.09
08-06-2001,20.4899997711182,63.6875,-67.83
08-06-2004,23.7399997711182,20.4899997711182,15.86
08-06-2005,19.4099998474121,23.7399997711182,-18.24
08-06-2006,19.8899993896484,19.4099998474121,2.47
08-06-2007,26.4799995422363,19.8899993896484,33.13
08-06-2009,19.8700008392334,26.4799995422363,-24.96
08-06-2010,22.9599990844727,19.8700008392334,15.55
08-06-2011,15.3000001907349,22.9599990844727,-33.36
08-06-2012,16.7299995422363,15.3000001907349,9.35
08-06-2015,28.2800006866455,16.7299995422363,69.04
08-06-2016,29.1399993896484,28.2800006866455,3.04
08-06-2017,31.6100006103516,29.1399993896484,8.48
08-06-2018,43.4799995422363,31.6100006103516,37.55
08-06-2020,48.1300010681152,43.4799995422363,10.69
08-06-2021,54.1300010681152,48.1300010681152,12.47
08-06-2022,44.9199981689453,54.1300010681152,-17.01
08-07-1991,0.226563006639481,44.9199981689453,-99.5
08-07-1992,0.635416984558105,0.226563006639481,180.46
08-07-1993,1.48958301544189,0.635416984558105,134.43
08-07-1994,1.27083301544189,1.48958301544189,-14.69
08-07-1996,6.31944417953491,1.27083301544189,397.27
08-07-1997,8.29861068725586,6.31944417953491,31.32
08-07-1998,15.7083330154419,8.29861068725586,89.29
08-07-1999,33.21875,15.7083330154419,111.47
08-07-2002,13.6700000762939,33.21875,-58.85
08-07-2003,18.7299995422363,13.6700000762939,37.02
08-07-2004,22.1700000762939,18.7299995422363,18.37
08-07-2005,19.3099994659424,22.1700000762939,-12.9
08-07-2008,22.8799991607666,19.3099994659424,18.49
08-07-2009,18.1299991607666,22.8799991607666,-20.76
08-07-2010,22.5499992370605,18.1299991607666,24.38
08-07-2011,15.7399997711182,22.5499992370605,-30.2
08-07-2013,24.6299991607666,15.7399997711182,56.48
08-07-2014,25.0699996948242,24.6299991607666,1.79
08-07-2015,26.9899997711182,25.0699996948242,7.66
08-07-2016,29.2600002288818,26.9899997711182,8.41
08-07-2019,56.189998626709,29.2600002288818,92.04
08-07-2020,45.810001373291,56.189998626709,-18.47
08-07-2021,53.2599983215332,45.810001373291,16.26
08-07-2022,43.3899993896484,53.2599983215332,-18.53
08-08-1990,0.0833330005407333,43.3899993896484,-99.81
08-08-1991,0.269964993000031,0.0833330005407333,223.96
08-08-1994,1.20138895511627,0.269964993000031,345.02
08-08-1995,3.09027791023254,1.20138895511627,157.23
08-08-1996,6.51388883590698,3.09027791023254,110.79
08-08-1997,8.56944370269775,6.51388883590698,31.56
08-08-2000,65.5,8.56944370269775,664.34
08-08-2001,17.9799995422363,65.5,-72.55
08-08-2002,13.1999998092651,17.9799995422363,-26.59
08-08-2003,17.5799999237061,13.1999998092651,33.18
08-08-2005,19.25,17.5799999237061,9.5
08-08-2006,17.2900009155273,19.25,-10.18
08-08-2007,31.6800003051758,17.2900009155273,83.23
08-08-2008,24.25,31.6800003051758,-23.45
08-08-2011,13.9399995803833,24.25,-42.52
08-08-2012,17.1599998474121,13.9399995803833,23.1
08-08-2013,26.2600002288818,17.1599998474121,53.03
08-08-2014,25.0300006866455,26.2600002288818,-4.68
08-08-2016,31.0100002288818,25.0300006866455,23.89
08-08-2017,31.6700000762939,31.0100002288818,2.13
08-08-2018,43.8400001525879,31.6700000762939,38.43
08-08-2019,53.1599998474121,43.8400001525879,21.26
08-08-2022,45.0200004577637,53.1599998474121,-15.31
08-09-1992,0.699653029441833,45.0200004577637,-98.45
08-09-1993,1.21527802944183,0.699653029441833,73.7
08-09-1994,1.44444394111633,1.21527802944183,18.86
08-09-1995,3.90972208976746,1.44444394111633,170.67
08-09-1997,8.43055629730225,3.90972208976746,115.63
08-09-1998,15.7708330154419,8.43055629730225,87.07
08-09-1999,34.46875,15.7708330154419,118.56
08-09-2000,63.875,34.46875,85.31
08-09-2003,20.8600006103516,63.875,-67.34
08-09-2004,19.3099994659424,20.8600006103516,-7.43
08-09-2005,18.3700008392334,19.3099994659424,-4.87
08-09-2006,21.75,18.3700008392334,18.4
08-09-2008,23.3700008392334,21.75,7.45
08-09-2009,21.9200000762939,23.3700008392334,-6.2
08-09-2010,20.6399993896484,21.9200000762939,-5.84
08-09-2011,16.2900009155273,20.6399993896484,-21.08
08-09-2014,24.9500007629395,16.2900009155273,53.16
08-09-2015,26.2999992370605,24.9500007629395,5.41
08-09-2016,31.4699993133545,26.2999992370605,19.66
08-09-2017,31.4799995422363,31.4699993133545,0.03
08-09-2020,40.0,31.4799995422363,27.06
08-09-2021,58.6800003051758,40.0,46.7
08-09-2022,45.3699989318848,58.6800003051758,-22.68
08-10-1990,0.0828989967703819,45.3699989318848,-99.82
08-10-1991,0.289930999279022,0.0828989967703819,249.74
08-10-1992,0.758680999279022,0.289930999279022,161.68
08-10-1993,1.31944394111633,0.758680999279022,73.91
08-10-1996,7.13888883590698,1.31944394111633,441.05
08-10-1997,8.97916698455811,7.13888883590698,25.78
08-10-1998,11.671875,8.97916698455811,29.99
08-10-1999,35.90625,11.671875,207.63
08-10-2001,15.0500001907349,35.90625,-58.09
08-10-2002,8.60000038146973,15.0500001907349,-42.86
08-10-2003,20.7900009155273,8.60000038146973,141.74
08-10-2004,18.7800006866455,20.7900009155273,-9.67
08-10-2007,32.7099990844727,18.7800006866455,74.17
08-10-2008,18.3400001525879,32.7099990844727,-43.93
08-10-2009,23.6700000762939,18.3400001525879,29.06
08-10-2010,22.4799995422363,23.6700000762939,-5.03
08-10-2012,18.8999996185303,22.4799995422363,-15.93
08-10-2013,22.6399993896484,18.8999996185303,19.79
08-10-2014,24.6599998474121,22.6399993896484,8.92
08-10-2015,27.9099998474121,24.6599998474121,13.18
08-10-2018,47.5200004577637,27.9099998474121,70.26
08-10-2019,46.3899993896484,47.5200004577637,-2.38
08-10-2020,39.7900009155273,46.3899993896484,-14.23
08-10-2021,55.0800018310547,39.7900009155273,38.43
08-11-1990,0.117622002959251,55.0800018310547,-99.79
08-11-1991,0.369792014360428,0.117622002959251,214.39
08-11-1993,1.50347197055817,0.369792014360428,306.57
08-11-1994,1.71527802944183,1.50347197055817,14.09
08-11-1995,4.66666698455811,1.71527802944183,172.06
08-11-1996,7.19444417953491,4.66666698455811,54.17
08-11-1999,37.65625,7.19444417953491,423.41
08-11-2000,52.125,37.65625,38.42
08-11-2001,19.0900001525879,52.125,-63.38
08-11-2002,12.5600004196167,19.0900001525879,-34.21
08-11-2004,19.9699993133545,12.5600004196167,59.0
08-11-2005,17.8600006103516,19.9699993133545,-10.57
08-11-2006,25.1000003814697,17.8600006103516,40.54
08-11-2007,29.6299991607666,25.1000003814697,18.05
08-11-2010,24.3899993896484,29.6299991607666,-17.68
08-11-2011,18.3099994659424,24.3899993896484,-24.93
08-11-2012,16.8299999237061,18.3099994659424,-8.08
08-11-2013,23.5100002288818,16.8299999237061,39.69
08-11-2016,31.0,23.5100002288818,31.86
08-11-2017,34.5,31.0,11.29
08-11-2018,48.439998626709,34.5,40.41
08-11-2019,48.8300018310547,48.439998626709,0.81
08-11-2021,57.0,48.8300018310547,16.73
08-11-2022,44.6100006103516,57.0,-21.74
08-12-1992,1.03125,44.6100006103516,-97.69
08-12-1993,1.68055605888367,1.03125,62.96
08-12-1994,1.71527802944183,1.68055605888367,2.07
08-12-1995,4.4375,1.71527802944183,158.7
08-12-1997,9.97222232818604,4.4375,124.73
08-12-1998,19.953125,9.97222232818604,100.09
08-12-1999,49.96875,19.953125,150.43
08-12-2000,52.375,49.96875,4.82
08-12-2003,24.2900009155273,52.375,-53.62
08-12-2004,19.7999992370605,24.2900009155273,-18.48
08-12-2005,17.6399993896484,19.7999992370605,-10.91
08-12-2006,26.9799995422363,17.6399993896484,52.95
08-12-2008,17.25,26.9799995422363,-36.06
08-12-2009,23.8099994659424,17.25,38.03
08-12-2010,19.3500003814697,23.8099994659424,-18.73
08-12-2011,18.5699996948242,19.3500003814697,-4.03
08-12-2014,27.2299995422363,18.5699996948242,46.63
08-12-2015,27.1499996185303,27.2299995422363,-0.29
08-12-2016,29.9500007629395,27.1499996185303,10.31
08-12-2017,37.6100006103516,29.9500007629395,25.58
08-12-2020,44.3699989318848,37.6100006103516,17.97
08-12-2021,57.0200004577637,44.3699989318848,28.51
08-12-2022,48.9900016784668,57.0200004577637,-14.08
09-01-1991,0.142361000180244,48.9900016784668,-99.71
09-01-1992,0.511285006999969,0.142361000180244,259.15
09-01-1995,1.9375,0.511285006999969,278.95
09-01-1996,3.63194394111633,1.9375,87.46
09-01-1997,7.44444417953491,3.63194394111633,104.97
09-01-1998,9.04166698455811,7.44444417953491,21.46
09-01-2001,37.125,9.04166698455811,310.6
09-01-2002,20.8500003814697,37.125,-43.84
09-01-2003,14.9499998092651,20.8500003814697,-28.3
09-01-2004,26.4799995422363,14.9499998092651,77.12
09-01-2006,19.0599994659424,26.4799995422363,-28.02
09-01-2007,28.4699993133545,19.0599994659424,49.37
09-01-2008,26.2399997711182,28.4699993133545,-7.83
09-01-2009,16.7000007629395,26.2399997711182,-36.36
09-01-2012,18.9699993133545,16.7000007629395,13.59
09-01-2013,20.2999992370605,18.9699993133545,7.01
09-01-2014,22.0900001525879,20.2999992370605,8.82
09-01-2015,27.7900009155273,22.0900001525879,25.8
09-01-2017,30.1800003051758,27.7900009155273,8.6
09-01-2018,39.689998626709,30.1800003051758,31.51
09-01-2019,43.3199996948242,39.689998626709,9.15
09-01-2020,47.3199996948242,43.3199996948242,9.23
09-02-1993,1.19097197055817,47.3199996948242,-97.48
09-02-1994,2.0625,1.19097197055817,73.18
09-02-1995,2.02083301544189,2.0625,-2.02
09-02-1996,5.06944417953491,2.02083301544189,150.86
09-02-1998,10.6666669845581,5.06944417953491,110.41
09-02-1999,23.984375,10.6666669845581,124.85
09-02-2000,64.40625,23.984375,168.53
09-02-2001,28.1875,64.40625,-56.23
09-02-2004,24.6700000762939,28.1875,-12.48
09-02-2005,17.6299991607666,24.6700000762939,-28.54
09-02-2006,19.5499992370605,17.6299991607666,10.89
09-02-2007,27.7099990844727,19.5499992370605,41.74
09-02-2009,16.8500003814697,27.7099990844727,-39.19
09-02-2010,23.8899993896484,16.8500003814697,41.78
09-02-2011,22.0400009155273,23.8899993896484,-7.74
09-02-2012,20.0,22.0400009155273,-9.26
09-02-2015,27.1200008392334,20.0,35.6
09-02-2016,22.6499996185303,27.1200008392334,-16.48
09-02-2017,31.5,22.6499996185303,39.07
09-02-2018,39.5299987792969,31.5,25.49
09-02-2021,48.5,39.5299987792969,22.69
09-02-2022,56.2900009155273,48.5,16.06
09-03-1990,0.0772569999098778,56.2900009155273,-99.86
09-03-1992,0.546875,0.0772569999098778,607.86
09-03-1993,1.26909697055817,0.546875,132.06
09-03-1994,2.24305605888367,1.26909697055817,76.74
09-03-1995,1.92361104488373,2.24305605888367,-14.24
09-03-1998,10.203125,1.92361104488373,430.42
09-03-1999,26.328125,10.203125,158.04
09-03-2000,69.65625,26.328125,164.57
09-03-2001,20.625,69.65625,-70.39
09-03-2004,22.1200008392334,20.625,7.25
09-03-2005,18.5300006866455,22.1200008392334,-16.23
09-03-2006,20.4400005340576,18.5300006866455,10.31
09-03-2007,26.0799999237061,20.4400005340576,27.59
09-03-2009,13.6199998855591,26.0799999237061,-47.78
09-03-2010,26.1299991607666,13.6199998855591,91.85
09-03-2011,18.1200008392334,26.1299991607666,-30.65
09-03-2012,19.7999992370605,18.1200008392334,9.27
09-03-2015,29.3600006103516,19.7999992370605,48.28
09-03-2016,27.6100006103516,29.3600006103516,-5.96
09-03-2017,34.0699996948242,27.6100006103516,23.4
09-03-2018,45.3699989318848,34.0699996948242,33.17
09-03-2020,37.9599990844727,45.3699989318848,-16.33
09-03-2021,47.8899993896484,37.9599990844727,26.16
09-03-2022,55.9199981689453,47.8899993896484,16.77
09-04-1990,0.078125,55.9199981689453,-99.86
09-04-1991,0.177083000540733,0.078125,126.67
09-04-1992,0.553819000720978,0.177083000540733,212.75
09-04-1996,5.08333301544189,0.553819000720978,817.87
09-04-1997,6.00694417953491,5.08333301544189,18.17
09-04-1998,11.1666669845581,6.00694417953491,85.9
09-04-1999,29.53125,11.1666669845581,164.46
09-04-2001,14.4899997711182,29.53125,-50.93
09-04-2002,14.8199996948242,14.4899997711182,2.28
09-04-2003,13.039999961853,14.8199996948242,-12.01
09-04-2007,26.2000007629395,13.039999961853,100.92
09-04-2008,23.5300006866455,26.2000007629395,-10.19
09-04-2009,17.8199996948242,23.5300006866455,-24.27
09-04-2010,26.6000003814697,17.8199996948242,49.27
09-04-2012,19.9599990844727,26.6000003814697,-24.96
09-04-2013,20.9699993133545,19.9599990844727,5.06
09-04-2014,23.1200008392334,20.9699993133545,10.25
09-04-2015,27.6299991607666,23.1200008392334,19.51
09-04-2018,41.1699981689453,27.6299991607666,49.0
09-04-2019,55.1800003051758,41.1699981689453,34.03
09-04-2020,41.2000007629395,55.1800003051758,-25.34
09-04-2021,52.0900001525879,41.2000007629395,26.43
09-05-1990,0.0859379991889,52.0900001525879,-99.84
09-05-1991,0.220486000180244,0.0859379991889,156.56
09-05-1994,1.66666698455811,0.220486000180244,655.91
09-05-1995,2.39583301544189,1.66666698455811,43.75
09-05-1996,5.86111116409302,2.39583301544189,144.64
09-05-1997,6.84722185134888,5.86111116409302,16.82
09-05-2000,62.75,6.84722185134888,816.43
09-05-2001,19.1299991607666,62.75,-69.51
09-05-2002,15.75,19.1299991607666,-17.67
09-05-2003,15.9499998092651,15.75,1.27
09-05-2005,18.2099990844727,15.9499998092651,14.17
09-05-2006,21.6800003051758,18.2099990844727,19.06
09-05-2007,26.5100002288818,21.6800003051758,22.28
09-05-2008,25.4899997711182,26.5100002288818,-3.85
09-05-2011,17.6000003814697,25.4899997711182,-30.95
09-05-2012,18.7800006866455,17.6000003814697,6.7
09-05-2013,20.8299999237061,18.7800006866455,10.92
09-05-2014,23.0200004577637,20.8299999237061,10.51
09-05-2016,26.5100002288818,23.0200004577637,15.16
09-05-2017,33.9000015258789,26.5100002288818,27.88
09-05-2018,46.0400009155273,33.9000015258789,35.81
09-05-2019,52.9199981689453,46.0400009155273,14.94
09-05-2022,48.9599990844727,52.9199981689453,-7.48
09-06-1992,0.638889014720917,48.9599990844727,-98.7
09-06-1993,1.41319394111633,0.638889014720917,121.2
09-06-1994,1.28125,1.41319394111633,-9.34
09-06-1995,2.54166698455811,1.28125,98.37
09-06-1997,7.38888883590698,2.54166698455811,190.71
09-06-1998,13.25,7.38888883590698,79.32
09-06-1999,28.4375,13.25,114.62
09-06-2000,64.375,28.4375,126.37
09-06-2003,17.2299995422363,64.375,-73.23
09-06-2004,23.5599994659424,17.2299995422363,36.74
09-06-2005,19.4699993133545,23.5599994659424,-17.36
09-06-2006,19.9699993133545,19.4699993133545,2.57
09-06-2008,26.4300003051758,19.9699993133545,32.35
09-06-2009,20.0799999237061,26.4300003051758,-24.03
09-06-2010,22.7800006866455,20.0799999237061,13.45
09-06-2011,15.3100004196167,22.7800006866455,-32.79
09-06-2014,24.7999992370605,15.3100004196167,61.99
09-06-2015,28.2399997711182,24.7999992370605,13.87
09-06-2016,29.1399993896484,28.2399997711182,3.19
09-06-2017,31.3700008392334,29.1399993896484,7.65
09-06-2020,48.0499992370605,31.3700008392334,53.17
09-06-2021,54.0200004577637,48.0499992370605,12.42
09-06-2022,44.2599983215332,54.0200004577637,-18.07
09-07-1990,0.0911459997296333,44.2599983215332,-99.79
09-07-1991,0.236978992819786,0.0911459997296333,160.0
09-07-1992,0.652778029441833,0.236978992819786,175.46
09-07-1993,1.52083301544189,0.652778029441833,132.98
09-07-1996,6.38888883590698,1.52083301544189,320.09
09-07-1997,8.47916698455811,6.38888883590698,32.72
09-07-1998,15.4895830154419,8.47916698455811,82.68
09-07-1999,33.53125,15.4895830154419,116.48
09-07-2001,17.25,33.53125,-48.56
09-07-2002,13.1400003433228,17.25,-23.83
09-07-2003,18.7999992370605,13.1400003433228,43.07
09-07-2004,22.3600006103516,18.7999992370605,18.94
09-07-2007,28.4500007629395,22.3600006103516,27.24
09-07-2008,21.5799999237061,28.4500007629395,-24.15
09-07-2009,18.1700000762939,21.5799999237061,-15.8
09-07-2010,22.7000007629395,18.1700000762939,24.93
09-07-2012,16.6499996185303,22.7000007629395,-26.65
09-07-2013,25.1599998474121,16.6499996185303,51.11
09-07-2014,25.4400005340576,25.1599998474121,1.11
09-07-2015,26.9099998474121,25.4400005340576,5.78
09-07-2018,42.6699981689453,26.9099998474121,58.57
09-07-2019,56.3400001525879,42.6699981689453,32.04
09-07-2020,46.7000007629395,56.3400001525879,-17.11
09-07-2021,53.7400016784668,46.7000007629395,15.07
09-08-1990,0.0876739993691444,53.7400016784668,-99.84
09-08-1991,0.270832985639572,0.0876739993691444,208.91
09-08-1993,1.63194394111633,0.270832985639572,502.56
09-08-1994,1.21875,1.63194394111633,-25.32
09-08-1995,3.17013907432556,1.21875,160.11
09-08-1996,6.48611116409302,3.17013907432556,104.6
09-08-1999,29.90625,6.48611116409302,361.08
09-08-2000,67.8125,29.90625,126.75
09-08-2001,18.2900009155273,67.8125,-73.03
09-08-2002,13.1199998855591,18.2900009155273,-28.27
09-08-2004,20.0499992370605,13.1199998855591,52.82
09-08-2005,19.6100006103516,20.0499992370605,-2.19
09-08-2006,19.7800006866455,19.6100006103516,0.87
09-08-2007,31.3999996185303,19.7800006866455,58.75
09-08-2010,24.7700004577637,31.3999996185303,-21.11
09-08-2011,14.0600004196167,24.7700004577637,-43.24
09-08-2012,17.7000007629395,14.0600004196167,25.89
09-08-2013,26.0499992370605,17.7000007629395,47.18
09-08-2016,30.9400005340576,26.0499992370605,18.77
09-08-2017,31.6200008392334,30.9400005340576,2.2
09-08-2018,43.7799987792969,31.6200008392334,38.46
09-08-2019,52.4300003051758,43.7799987792969,19.76
09-08-2021,55.4700012207031,52.4300003051758,5.8
09-08-2022,44.9199981689453,55.4700012207031,-19.02
09-09-1991,0.302951008081436,44.9199981689453,-99.33
09-09-1992,0.722221970558167,0.302951008081436,138.4
09-09-1993,1.29513895511627,0.722221970558167,79.33
09-09-1994,1.41319394111633,1.29513895511627,9.12
09-09-1996,6.04166698455811,1.41319394111633,327.52
09-09-1997,8.44444370269775,6.04166698455811,39.77
09-09-1998,15.1354169845581,8.44444370269775,79.24
09-09-1999,34.96875,15.1354169845581,131.04
09-09-2002,12.960000038147,34.96875,-62.94
09-09-2003,20.7800006866455,12.960000038147,60.34
09-09-2004,19.9300003051758,20.7800006866455,-4.09
09-09-2005,18.5799999237061,19.9300003051758,-6.77
09-09-2008,22.9699993133545,18.5799999237061,23.63
